id,carat,depth,table,price,weight,volume,density,cut_encoded,color_encoded,clarity_encoded
7301,-0.37878787878787884,0.3076923076923056,-1.0,6.703,-0.3787878787878789,-0.38545566506451584,0.35753800225420135,0,2,1
7303,0.8181818181818182,0.9230769230769168,0.0,8.333,0.8181818181818183,0.8067598083673581,0.26859294965272096,0,5,6
7304,0.07575757575757565,0.15384615384615005,1.0,7.92,0.07575757575757565,0.06383061756612238,0.5180964667962453,1,2,1
7306,-0.3636363636363637,-0.7692307692307667,0.0,6.107,-0.36363636363636376,-0.3698934726218128,0.2962601948343579,0,4,5
7308,0.9848484848484846,0.0,2.0,8.449,0.9848484848484849,0.9572038533049378,0.7703979385697489,1,5,4
7309,0.5606060606060606,1.6923076923076834,1.0,8.395,0.5606060606060606,0.534159354939644,0.9547586058914271,3,3,3
7314,-0.33333333333333337,0.0,1.5,6.64,-0.3333333333333334,-0.34190571279567666,0.545225082487598,1,3,4
7315,2.1969696969696964,0.9230769230769168,-1.5,9.808,2.1969696969696964,2.166698609064408,0.5128732305742318,0,4,5
7316,1.5303030303030303,-0.15384615384615552,-1.0,9.526,1.5303030303030303,1.5369681713436374,-0.2558250883346216,0,3,4
7317,-0.24242424242424246,2.384615384615378,0.5,6.701,-0.24242424242424254,-0.2526365999582156,0.6240274105565221,4,1,4
7318,-0.3636363636363637,-0.4615384615384611,1.0,6.554,-0.36363636363636376,-0.35895008593442496,-1.0069762996233063,1,1,4
7319,-0.37878787878787884,0.8461538461538445,0.0,6.299,-0.3787878787878789,-0.38523324996706126,0.32953113999381567,0,3,4
7320,-0.24242424242424246,-0.6153846153846166,1.0,7.141,-0.24242424242424254,-0.2515049909357254,0.5127484371739708,1,2,1
7321,-0.37878787878787884,0.23076923076922784,0.5,6.438,-0.3787878787878789,-0.3843824539411791,0.22264327261003972,2,4,2
7322,0.2727272727272726,-1.6153846153846112,1.5,7.77,0.2727272727272726,0.2823998199266042,-0.6943309628928137,1,0,5
7323,0.6818181818181818,-1.9230769230769167,1.0,8.732,0.6818181818181817,0.7241078740772311,-1.7091223023948545,2,2,4
7324,0.2727272727272726,0.23076923076922784,-1.0,8.049,0.2727272727272726,0.2693130884457328,-0.020375607440208013,0,3,5
7325,-0.43939393939393945,-0.23076923076923328,0.0,6.525,-0.4393939393939395,-0.4473022190745587,0.5910882380856878,2,2,2
7326,0.3030303030303029,-1.7692307692307667,2.5,7.753,0.3030303030303029,0.3193371821860994,-1.0034308676515955,1,1,6
7327,-0.37878787878787884,0.6153846153846112,-0.5,6.649,-0.3787878787878789,-0.38090349446329985,-0.21041360853539026,0,3,1
7330,-0.37878787878787884,-0.4615384615384611,1.0,6.522,-0.3787878787878789,-0.3864171664798471,0.47891946227173743,2,1,4
7332,2.621212121212121,0.15384615384615005,1.0,9.841,2.621212121212121,2.6236399643654864,-0.10438186608318384,1,5,5
7334,-0.39393939393939403,0.23076923076922784,-1.0,6.512,-0.39393939393939403,-0.40123779405704424,0.4517513989074899,0,2,3
7335,0.33333333333333326,0.7692307692307667,0.5,7.963,0.3333333333333332,0.31080944882983824,0.9408151799827023,1,2,4
7336,-0.39393939393939403,0.7692307692307667,-0.5,6.738,-0.39393939393939403,-0.3891161297830744,-1.0898889944263406,0,1,4
7338,1.4696969696969695,-0.38461538461538336,0.5,9.151,1.4696969696969697,1.4569707339223237,0.22616566485964915,1,6,0
7340,0.21212121212121196,-0.8461538461538445,-0.5,8.137,0.21212121212121202,0.23750174966804397,-1.5655413898874289,0,1,3
7346,0.7272727272727272,0.9230769230769168,-0.5,8.768,0.7272727272727272,0.7001204164127709,0.8793302576945468,2,3,4
7348,0.5454545454545454,-1.846153846153839,1.5,7.996,0.5454545454545453,0.5556452301458854,-0.580965783506205,1,4,5
7349,-0.22727272727272738,0.3076923076923056,1.0,6.775,-0.22727272727272738,-0.22443128999056536,-0.6193342411522307,1,4,5
7350,0.21212121212121196,-0.3076923076923056,-0.5,8.206,0.21212121212121202,0.21814348185993157,-0.5367069892943981,0,2,3
7351,-0.39393939393939403,0.38461538461538336,0.0,6.292,-0.39393939393939403,-0.3925471399603549,-0.661779478544493,0,5,1
7352,-0.37878787878787884,0.07692307692307776,-1.0,6.599,-0.3787878787878789,-0.376144941005798,-0.7925054256584824,0,0,4
7353,0.06060606060606049,1.6153846153846112,-0.5,7.606,0.0606060606060605,0.046999196816966335,0.6369797269398019,2,0,4
7354,0.7272727272727272,-0.4615384615384611,1.0,8.46,0.7272727272727272,0.7089990715719925,0.5419047704567994,1,0,6
7355,-0.4848484848484849,0.3076923076923056,-0.5,6.519,-0.484848484848485,-0.48669597867118525,-0.3143584079712407,0,2,1
7356,-0.37878787878787884,0.38461538461538336,-1.5,6.215,-0.3787878787878789,-0.3765637510575692,-0.7417416666137334,2,2,4
7358,0.16666666666666663,1.15384615384615,0.5,7.126,0.16666666666666655,0.15853452195079412,0.2501619103258108,2,1,6
7359,2.1969696969696964,0.3076923076923056,1.5,9.572,2.1969696969696964,2.1636577167555653,0.5723301515531211,1,4,6
7360,-0.22727272727272738,-0.38461538461538336,-0.5,7.074,-0.22727272727272738,-0.2315970199620244,0.04836724123379998,0,0,2
7361,-0.33333333333333337,0.6153846153846112,-1.5,6.863,-0.3333333333333334,-0.3333502823607066,-0.42747660817019323,0,1,4
7363,-0.09090909090909098,-0.38461538461538336,0.5,7.356,-0.09090909090909102,-0.08948231400320944,-0.40124388780557996,2,0,4
7364,-0.39393939393939403,1.6923076923076834,-1.0,6.405,-0.39393939393939403,-0.3964266474773637,-0.1699453565962587,3,3,3
7366,0.803030303030303,-0.38461538461538336,0.0,8.542,0.8030303030303031,0.8157084525518196,-0.5774602120006925,0,4,5
7367,-0.07575757575757582,0.15384615384615005,-0.5,7.536,-0.07575757575757587,-0.08366047282681854,0.3113460201671553,0,3,2
7368,0.2424242424242423,0.5384615384615334,0.0,7.798,0.24242424242424232,0.25392213692378884,-0.8086804771863731,0,0,6
7369,0.2424242424242423,-0.692307692307689,-0.5,7.929,0.24242424242424232,0.24372447058510577,-0.2723123983605715,0,3,5
7371,0.6969696969696969,0.3076923076923056,-0.5,8.807,0.6969696969696969,0.6919335616739102,0.04677848887087699,1,3,3
7372,0.7575757575757576,-0.38461538461538336,0.0,9.062,0.7575757575757575,0.762700721874233,-0.3230373590169054,0,2,2
7373,-0.24242424242424246,-0.5384615384615389,0.5,7.026,-0.24242424242424254,-0.24562646565147817,-0.05864811242972816,1,4,2
7375,-0.22727272727272738,-0.692307692307689,-0.5,6.686,-0.22727272727272738,-0.2358446424785571,0.4514878426815322,0,3,4
7376,1.121212121212121,0.5384615384615334,0.0,8.754,1.121212121212121,1.1290598408607488,-0.34351713599130307,0,6,3
7377,0.03030303030303016,1.0769230769230722,-0.5,7.067,0.03030303030303009,0.012104858062537784,0.9731630293055026,2,2,6
7378,-0.3636363636363637,-0.23076923076923328,0.0,7.039,-0.36363636363636376,-0.36958222600877944,0.25837776391224426,0,0,1
7379,0.9696969696969695,0.5384615384615334,-1.5,8.958,0.9696969696969696,0.9690236691762147,-0.10026829227163914,0,4,3
7380,-0.4545454545454546,-1.6153846153846112,0.5,6.116,-0.45454545454545464,-0.4450144735433767,-1.915249623817961,2,2,3
7381,0.6666666666666665,-1.9999999999999944,1.0,8.864,0.6666666666666665,0.6580017839369593,0.1882675942746705,1,2,4
7382,2.5606060606060606,-0.3076923076923056,3.0,9.601,2.5606060606060606,2.5302644325148904,0.45903770761533014,2,4,6
7384,-0.3636363636363637,-0.07692307692307776,0.0,6.28,-0.36363636363636376,-0.3604753601890601,-0.8288113113767929,0,4,4
7385,-0.22727272727272738,1.9230769230769114,-1.0,7.113,-0.22727272727272738,-0.24096893374120265,0.9452641226224634,3,1,1
7386,0.22727272727272713,1.0769230769230722,0.5,7.845,0.22727272727272715,0.22238896674430814,0.05864297628039294,1,1,5
7389,0.0,-1.0769230769230722,1.0,7.2,0.0,-0.003108522567565206,-0.04816281044611017,1,3,5
7390,0.9848484848484846,-0.15384615384615552,-0.5,9.085,0.9848484848484849,0.9828097380735821,-0.05601405476759748,0,3,3
7391,-0.3636363636363637,-0.15384615384615552,1.5,6.474,-0.36363636363636376,-0.3706743533339087,0.3915182217047644,1,4,4
7392,-0.09090909090909098,0.4615384615384611,-2.0,6.797,-0.09090909090909102,-0.080298253863656,-1.09189235581513,0,5,6
7393,-0.07575757575757582,0.5384615384615334,-1.0,7.125,-0.07575757575757587,-0.07333460384237607,-0.4676716270582896,2,2,6
7394,-0.060606060606060656,-0.07692307692307776,-1.0,7.373,-0.06060606060606071,-0.055051214879239155,-0.6865713285380592,0,4,4
7395,-0.37878787878787884,-0.3076923076923056,1.0,6.155,-0.3787878787878789,-0.3785855272361216,-0.49542063742457304,1,3,4
7396,0.8484848484848485,-0.4615384615384611,-0.5,8.94,0.8484848484848486,0.8679919129137136,-0.7919430399425818,0,3,3
7398,0.0,-0.23076923076923328,-0.5,7.393,0.0,-0.01274471033593927,0.6222309691512182,0,4,4
7399,-0.33333333333333337,1.0769230769230722,-1.0,6.531,-0.3333333333333334,-0.3372964987432678,0.017169344699137962,2,4,2
7400,-0.09090909090909098,-1.3846153846153832,0.0,7.241,-0.09090909090909102,-0.09964841341186713,0.3829093697285477,3,1,4
7401,2.3333333333333335,-0.23076923076923328,1.0,9.572,2.3333333333333335,2.30695505849066,0.4181024716970198,1,6,4
7403,0.06060606060606049,-1.15384615384615,4.5,7.818,0.0606060606060605,0.04864251996462056,0.5291931407082178,4,2,2
7404,0.6818181818181818,2.46153846153845,-1.0,8.154,0.6818181818181817,0.6541054886363816,0.9279164780995883,4,2,6
7407,-0.37878787878787884,-0.6153846153846166,0.5,6.075,-0.3787878787878789,-0.3892161009420861,0.8351306467641507,1,5,4
7410,1.8030303030303028,0.4615384615384611,1.0,9.252,1.803030303030303,1.783530625033553,0.3484469735401058,1,6,3
7412,-0.2121212121212122,0.692307692307689,-0.5,6.603,-0.21212121212121224,-0.20931896776341513,-0.6011991683850579,2,3,5
7413,1.5151515151515151,-2.384615384615378,2.0,8.993,1.5151515151515151,1.5190643410832032,-0.18991342007573406,3,5,6
7414,-0.37878787878787884,0.15384615384615005,0.0,6.596,-0.3787878787878789,-0.38719856317211826,0.5779338715600604,0,0,5
7416,0.21212121212121196,1.6153846153846112,0.5,7.715,0.21212121212121202,0.19802370102416955,0.5727910183736122,3,2,5
7417,1.5151515151515151,-2.2307692307692224,3.0,8.934,1.5151515151515151,1.562145046238112,-1.2295584516387872,2,4,6
7418,-0.39393939393939403,1.9999999999999944,-1.0,6.535,-0.39393939393939403,-0.3969038185725615,-0.10887208032364042,3,0,2
7419,-0.3636363636363637,0.23076923076922784,0.0,6.631,-0.36363636363636376,-0.3732752343341242,0.7110341846809995,0,0,4
7420,1.8787878787878787,0.4615384615384611,0.0,9.757,1.878787878787879,1.9184188259273744,-0.9160342549695691,2,1,5
7421,-0.18181818181818188,-0.07692307692307776,-0.5,6.986,-0.18181818181818193,-0.18147151768929984,-0.36223222727692356,0,1,3
7422,-0.07575757575757582,-0.3076923076923056,-1.0,7.588,-0.07575757575757587,-0.07557432636150582,-0.3004586532428943,0,3,2
7423,-0.27272727272727276,-0.3076923076923056,0.5,7.039,-0.2727272727272728,-0.28329670403888035,0.6943013335339994,1,0,3
7425,-0.3484848484848485,0.6153846153846112,-0.5,6.361,-0.3484848484848486,-0.35548557390146096,0.3751839658523961,0,1,5
7426,-0.10606060606060615,-2.076923076923072,1.75,7.265,-0.10606060606060617,-0.09534221793147836,-1.1219115622538127,3,2,3
7427,0.7575757575757576,0.38461538461538336,0.0,8.64,0.7575757575757575,0.7340298503653342,0.7276497002929249,0,2,5
7428,0.015151515151514996,0.692307692307689,-1.3999999999999986,7.572,0.015151515151514937,0.004386467253412526,0.47471661229899725,0,3,3
7429,0.6818181818181818,-0.07692307692307776,1.0,8.5,0.6818181818181817,0.6718256115264591,0.23748876176527023,1,3,5
7430,-0.3636363636363637,0.4615384615384611,-1.5,6.443,-0.36363636363636376,-0.35098692702952605,-1.9195356098268965,0,4,2
7431,-0.37878787878787884,-0.15384615384615552,-1.0,6.324,-0.3787878787878789,-0.37681049093472807,-0.7117925868810642,0,3,6
7432,0.8181818181818182,-0.15384615384615552,0.0,8.775,0.8181818181818183,0.8076469994234794,0.23720619118490316,0,4,3
7434,-0.33333333333333337,1.15384615384615,0.0,6.64,-0.3333333333333334,-0.3396034000384671,0.2802732403433528,2,3,4
7435,-0.3636363636363637,-0.15384615384615552,-1.0,6.548,-0.36363636363636376,-0.3604878911361804,-0.8273430135575267,0,4,1
7436,-0.3484848484848485,0.5384615384615334,-1.0,7.016,-0.3484848484848486,-0.34803225869358967,-0.49437271940045213,0,3,1
7439,-0.39393939393939403,-0.23076923076923328,1.0,6.565,-0.39393939393939403,-0.4015059563254198,0.48679378689354713,1,1,3
7440,1.409090909090909,-0.6153846153846166,2.5,9.465,1.4090909090909092,1.4039481872425532,0.0349839606705854,1,3,3
7441,0.9393939393939392,-0.5384615384615389,-0.5,8.914,0.9393939393939393,0.9331068419924915,0.08150636763289175,0,3,4
7443,-0.37878787878787884,1.7692307692307612,-1.0,6.125,-0.3787878787878789,-0.3876719381274534,0.6380794042066571,3,5,3
7444,0.045454545454545324,-0.38461538461538336,0.0,7.976,0.045454545454545345,0.0343326759054851,0.48223084920902315,0,1,2
7445,0.6666666666666665,-0.15384615384615552,0.5,8.622,0.6666666666666665,0.6439683394011447,0.7382943471160197,0,1,5
7446,0.3636363636363636,-1.692307692307689,0.5,7.982,0.36363636363636354,0.37728141498422946,-0.8295640009261261,0,5,5
7447,-0.015151515151515164,-2.384615384615378,4.0,7.37,-0.015151515151515152,-0.025315258934769054,0.44923852706891637,2,1,5
7448,1.7424242424242422,-0.15384615384615552,1.5,9.785,1.7424242424242424,1.700623151561487,0.8704023477970623,1,2,4
7449,1.1666666666666667,-1.0769230769230722,0.0,9.822,1.1666666666666667,1.1703095627209446,-0.21497088464203631,0,2,0
7450,-0.09090909090909098,0.15384615384615005,-0.5,6.942,-0.09090909090909102,-0.09202488002965666,-0.2070918040341418,0,4,5
7451,0.34848484848484845,-0.15384615384615552,1.0,8.026,0.3484848484848484,0.3250538371181332,0.9744804964539855,1,0,5
7452,-0.3636363636363637,-0.23076923076923328,0.0,6.628,-0.36363636363636376,-0.3746442403070231,0.8806131529305261,0,0,5
7453,-0.04545454545454549,-0.3076923076923056,-1.0,7.579,-0.04545454545454556,-0.04582548934051054,-0.249180920966934,0,0,4
7454,-0.4545454545454546,0.23076923076922784,0.0,6.213,-0.45454545454545464,-0.4525167331564708,-0.8542123096538887,2,2,3
7455,0.7575757575757576,0.5384615384615334,0.5,8.764,0.7575757575757575,0.7491874774946837,0.16748869048574078,1,2,4
7456,-0.24242424242424246,0.8461538461538445,-0.5,6.942,-0.24242424242424254,-0.24470112891809356,-0.14758427860495674,1,4,3
7457,1.0909090909090908,-1.3846153846153832,1.0,9.668,1.0909090909090908,1.108747230862241,-0.6448879508812764,1,1,0
7459,-0.37878787878787884,-0.15384615384615552,0.0,6.649,-0.3787878787878789,-0.3796621567281212,-0.36339069782281824,0,4,0
7460,0.9848484848484846,0.15384615384615005,0.0,8.699,0.9848484848484849,0.9738055338809327,0.23194835870809885,0,2,6
7461,-0.33333333333333337,-0.07692307692307776,-0.5,6.64,-0.3333333333333334,-0.34076897161322617,0.41410999536519755,0,3,4
7462,-0.060606060606060656,-0.692307692307689,-0.5,7.014,-0.06060606060606071,-0.0705238479057583,0.45678797374523344,2,1,6
7463,2.3030303030303028,-2.15384615384615,1.5,9.579,2.303030303030303,2.3235368646159644,-0.4470795492737466,1,4,6
7464,-0.39393939393939403,0.4615384615384611,-0.5,6.244,-0.39393939393939403,-0.3995494424251421,0.23207767575302032,0,5,2
7465,1.1818181818181819,-0.4615384615384611,1.5,8.959,1.1818181818181819,1.1588352969304436,0.5577235216198153,1,3,4
7467,-0.37878787878787884,0.38461538461538336,-0.5,6.561,-0.3787878787878789,-0.38653383328311036,0.4936817571728342,0,3,2
7468,-0.24242424242424246,1.15384615384615,-1.5,7.122,-0.24242424242424254,-0.2452371862508252,-0.096095657347549,0,3,0
7469,-0.27272727272727276,0.6153846153846112,-0.5,6.492,-0.2727272727272728,-0.2802475376193657,0.3790154898243489,0,4,4
7471,0.25757575757575746,0.0,0.0,7.904,0.25757575757575746,0.2523283663008501,0.07631462649065417,0,1,5
7473,0.06060606060606049,0.23076923076922784,-0.5,7.728,0.0606060606060605,0.05881529025983364,-0.12939191085838223,0,4,0
7474,2.257575757575757,0.692307692307689,0.5,9.707,2.2575757575757573,2.2065807070414607,0.9022430336669066,1,4,6
7475,-0.33333333333333337,0.3076923076923056,0.0,6.781,-0.3333333333333334,-0.3434943420447231,0.7294437628039699,0,1,3
7476,-0.39393939393939403,-0.07692307692307776,0.0,6.541,-0.39393939393939403,-0.40463655547335337,0.8989940598251717,0,4,3
7478,0.7575757575757576,0.0,-0.5,8.935,0.7575757575757575,0.744697454862826,0.33231231649021364,0,3,3
7479,-0.3030303030303031,0.3076923076923056,-1.5,6.94,-0.30303030303030315,-0.2966707719800078,-1.0700743607119536,0,0,2
7480,1.5757575757575757,-0.07692307692307776,-0.5,8.985,1.5757575757575757,1.5814515593918306,-0.22781068638618976,0,4,4
7481,1.106060606060606,0.0,-1.5,8.748,1.106060606060606,1.1036751457366425,-0.04215041396047461,0,4,6
7482,0.9090909090909088,0.23076923076922784,-0.5,8.511,0.9090909090909087,0.9024869014401342,0.09347442635568887,0,3,6
7483,0.8787878787878786,0.4615384615384611,-0.5,9.38,0.8787878787878785,0.8580682873318348,0.5783287964484174,0,2,1
7484,-0.24242424242424246,1.3076923076923002,0.0,6.736,-0.24242424242424254,-0.2503818771582683,0.4027185686814982,3,5,1
7485,-0.3181818181818183,-0.8461538461538445,0.0,6.809,-0.3181818181818183,-0.3223573247207396,0.04012667759711453,0,3,3
7486,0.6818181818181818,-0.8461538461538445,0.5,8.373,0.6818181818181817,0.6861595592309374,-0.3093674167983902,1,3,6
7487,-0.39393939393939403,0.0,0.0,6.265,-0.39393939393939403,-0.39596834651430013,-0.2284831914100861,0,4,3
7488,0.22727272727272713,-0.38461538461538336,0.5,7.987,0.22727272727272715,0.21323960627156002,0.5610883680363398,1,2,3
7489,1.4696969696969695,-0.07692307692307776,1.5,8.781,1.4696969696969697,1.463988377583401,0.04837517661292354,1,4,6
7490,0.6969696969696969,-0.9230769230769222,1.0,8.519,0.6969696969696969,0.7019836576823874,-0.33150719922474314,1,4,4
7491,1.2727272727272725,-0.692307692307689,0.5,9.339,1.2727272727272727,1.2484499322068845,0.5699803604860626,1,2,4
7492,0.25757575757575746,-1.3076923076923055,0.0,7.63,0.25757575757575746,0.2494248168580196,0.23057521738771847,0,1,6
7493,0.7727272727272727,-0.6153846153846166,-0.5,8.236,0.7727272727272726,0.7522583427233661,0.6072905491217571,0,6,5
7494,0.21212121212121196,-2.2307692307692224,1.5,8.055,0.21212121212121202,0.20828495270555666,0.0016782204387833677,3,1,3
7495,0.25757575757575746,-0.6153846153846166,0.5,8.114,0.25757575757575746,0.2632437334219197,-0.4964163271259021,0,3,3
7496,-0.27272727272727276,0.15384615384615005,-1.0,6.784,-0.2727272727272728,-0.26908230709828884,-0.7473392095217269,0,0,5
7497,1.4696969696969695,-0.4615384615384611,2.0,9.256,1.4696969696969697,1.4487746652517568,0.43518415828551943,2,4,5
7500,0.9090909090909088,-2.15384615384615,2.0,8.333,0.9090909090909087,0.9165407456207457,-0.3717183592935327,1,4,6
7501,0.6666666666666665,1.6923076923076834,-0.5,8.343,0.6666666666666665,0.6415824654972923,0.8328340680287447,3,5,3
7502,-0.37878787878787884,0.6153846153846112,-0.5,6.935,-0.3787878787878789,-0.375888425147099,-0.8235535121826028,0,1,1
7503,-0.24242424242424246,-1.0,1.0,7.026,-0.24242424242424254,-0.24600515824460092,-0.022172844292671794,1,3,3
7504,0.25757575757575746,0.8461538461538445,-1.0,7.956,0.25757575757575746,0.2424120934364728,0.6065240515985918,0,1,5
7505,0.7878787878787878,0.38461538461538336,0.0,8.623,0.7878787878787877,0.7590201615706234,0.909114840850026,0,3,4
7506,-0.27272727272727276,-0.07692307692307776,-0.5,6.575,-0.2727272727272728,-0.2755988787253231,-0.09524291362487038,0,1,4
7507,-0.3636363636363637,0.4615384615384611,-0.5,6.922,-0.36363636363636376,-0.3675415152005707,0.011203962080320004,0,0,2
7509,0.0,-1.2307692307692277,-0.5,7.565,0.0,0.010706957199808461,-0.9831932163890429,0,4,1
7511,0.6666666666666665,0.7692307692307667,0.5,9.075,0.6666666666666665,0.6524615389413715,0.4041863205506662,1,2,1
7513,0.6969696969696969,0.9999999999999946,-0.5,8.818,0.6969696969696969,0.6818554184573195,0.4310968546440747,2,1,4
7514,-0.07575757575757582,1.7692307692307612,0.0,7.614,-0.07575757575757587,-0.08493354334279304,0.4088423974662974,3,3,1
7516,0.7272727272727272,1.2307692307692277,-1.5,8.341,0.7272727272727272,0.7140333058661424,0.35228252369032265,2,5,5
7517,-0.04545454545454549,0.3076923076923056,-1.5,6.88,-0.04545454545454556,-0.04447886400772579,-0.34621142728232085,0,5,6
7518,-0.3484848484848485,0.15384615384615005,-1.0,6.766,-0.3484848484848486,-0.3557355294407851,0.40479793956520355,0,3,1
7519,1.4393939393939392,0.7692307692307667,-1.0,9.156,1.4393939393939394,1.454857380476544,-0.4878782459662181,0,2,6
7520,0.803030303030303,0.3076923076923056,-1.1000000000000014,9.006,0.8030303030303031,0.8007487130337229,-0.053667416429704524,0,3,2
7525,0.015151515151514996,0.5384615384615334,-1.6499999999999986,7.516,0.015151515151514937,0.018357284695420317,-0.47090896468230276,0,3,3
7526,0.045454545454545324,1.384615384615378,-1.5,7.601,0.045454545454545345,0.0554070569217307,-0.886156877148743,2,2,5
7527,0.9848484848484846,-0.692307692307689,0.0,8.963,0.9848484848484849,0.9610859130810291,0.6436062347361922,0,4,5
7529,0.5606060606060606,0.5384615384615334,-0.5,8.096,0.5606060606060606,0.5432921856189111,0.5659683969166656,0,6,3
7530,-0.060606060606060656,0.7692307692307667,-0.5,7.508,-0.06060606060606071,-0.07545810182696461,0.8309857382987602,0,0,4
7531,0.21212121212121196,-0.9230769230769222,1.5,7.862,0.21212121212121202,0.21334774097406353,-0.2760505231209136,1,0,6
7532,0.8636363636363633,0.15384615384615005,0.0,9.509,0.8636363636363633,0.8482568321545466,0.39809562512034063,0,1,1
7533,0.8787878787878786,-1.0769230769230722,0.0,8.021,0.8787878787878785,0.8612958262552486,0.4671373863009849,0,6,5
7538,-0.19696969696969704,0.3076923076923056,-1.0,6.861,-0.19696969696969707,-0.19100473055692596,-0.8641086723777293,0,3,2
7539,0.924242424242424,0.692307692307689,0.0,8.357,0.9242424242424241,0.9218415205312909,-0.04602850159052185,1,2,6
7540,-0.060606060606060656,-0.5384615384615389,-0.5,7.442,-0.06060606060606071,-0.06804201090318616,0.27035331521249706,0,0,3
7541,2.3030303030303028,-0.23076923076923328,0.5,9.732,2.303030303030303,2.2502127093721436,0.9239037208564816,1,3,4
7542,-0.37878787878787884,0.23076923076922784,-1.5,6.671,-0.3787878787878789,-0.3682119669411684,-1.7374680872956978,0,3,1
7543,-0.015151515151515164,-2.6153846153846056,0.5,7.393,-0.015151515151515152,0.009333823385505084,-1.9195473991420762,3,2,4
7544,-0.4696969696969698,-0.15384615384615552,0.0,6.129,-0.4696969696969698,-0.4654345732691687,-1.220273763515475,0,3,4
7545,-0.39393939393939403,2.2307692307692224,-4.0,6.446,-0.39393939393939403,-0.3913986049453206,-0.805799379498066,4,1,5
7546,0.515151515151515,0.15384615384615005,0.5,8.475,0.515151515151515,0.5223151221493461,-0.4663381778158104,0,2,5
7549,-0.3484848484848485,0.4615384615384611,0.5,6.501,-0.3484848484848486,-0.3521058668959202,-0.022327845556040515,1,2,4
7550,-0.3484848484848485,0.9230769230769168,-0.5,6.583,-0.3484848484848486,-0.34962623202302595,-0.3105761242255406,2,1,4
7551,0.2727272727272726,0.38461538461538336,-2.0,8.244,0.2727272727272726,0.2704994742922161,-0.08212101610060221,0,1,3
7552,-0.39393939393939403,-8.153846153846128,5.0,6.851,-0.39393939393939403,-0.38116010246131593,-2.058621236446507,4,1,2
7553,-0.22727272727272738,-0.07692307692307776,-0.5,6.915,-0.22727272727272738,-0.23336583685951648,0.21556449537055855,0,1,3
7556,-0.27272727272727276,-1.0,2.0,6.578,-0.2727272727272728,-0.27752708742739984,0.10054278672132562,3,2,4
7558,1.4393939393939392,0.23076923076922784,0.5,8.706,1.4393939393939394,1.4267290068386393,0.22758569039654006,1,4,7
7559,0.2424242424242423,0.0,0.0,7.791,0.24242424242424232,0.2611423212316312,-1.1825008368045584,1,4,4
7560,0.9696969696969695,-0.6153846153846166,-1.0,8.88,0.9696969696969696,0.9680727914241404,-0.06978572994140715,0,4,4
7561,-0.04545454545454549,-0.23076923076923328,0.5,6.787,-0.04545454545454556,-0.05754262515685397,0.6089698650590887,1,2,7
7563,0.9999999999999998,-0.07692307692307776,0.5,9.465,1.0,0.9898476155286869,0.2016736810252241,0,2,1
7564,-0.3636363636363637,-0.23076923076923328,0.0,6.51,-0.36363636363636376,-0.3684900986836501,0.12583839170793326,2,3,2
7568,0.22727272727272713,0.6153846153846112,-1.5,7.98,0.22727272727272715,0.2258028574364787,-0.1266492299022622,0,1,3
7569,-0.12121212121212131,0.38461538461538336,-1.0,7.675,-0.12121212121212133,-0.1264289639058644,0.11333441737081336,0,2,0
7574,0.7272727272727272,-0.15384615384615552,3.0,8.585,0.7272727272727272,0.7231729824966666,0.011119588395626958,2,3,4
7575,0.803030303030303,-0.23076923076923328,-0.5,9.084,0.8030303030303031,0.8359041009012499,-1.2698553407495055,0,1,3
7576,-0.19696969696969704,-0.3076923076923056,-0.5,6.745,-0.19696969696969707,-0.19488506732778818,-0.5241753054814804,0,4,3
7577,-0.5000000000000001,-0.5384615384615389,1.0,6.273,-0.5000000000000001,-0.49998969191390347,-0.6344989026085672,2,1,2
7580,0.2424242424242423,0.23076923076922784,-1.5,7.891,0.24242424242424232,0.24654235810486425,-0.4215206100716746,0,2,6
7581,2.257575757575757,0.4615384615384611,-0.5,9.53,2.2575757575757573,2.232950389892817,0.3949028015621136,1,3,5
7582,-0.09090909090909098,0.23076923076922784,-1.4499999999999993,7.473,-0.09090909090909102,-0.08665430958643752,-0.6156774922990347,0,1,3
7583,-0.3030303030303031,0.0,-0.5,6.708,-0.30303030303030315,-0.28937845180083815,-1.8134795427762087,0,2,3
7584,1.4393939393939392,0.5384615384615334,0.5,9.117,1.4393939393939394,1.4100793308923874,0.6594633083216161,2,4,6
7587,0.21212121212121196,-1.6153846153846112,0.5,7.544,0.21212121212121202,0.1962068150449667,0.675078719396391,1,5,6
7590,0.22727272727272713,0.5384615384615334,0.5,7.627,0.22727272727272715,0.21041468852190984,0.717969253450822,2,5,4
7592,2.212121212121212,-0.9230769230769222,0.5,9.762,2.212121212121212,2.1933191319925336,0.28826166254771635,2,5,5
7593,2.393939393939394,-0.23076923076923328,2.0,9.666,2.393939393939394,2.3785448108719116,0.2101195167758058,2,5,5
7594,-0.3636363636363637,0.692307692307689,-1.5,6.849,-0.36363636363636376,-0.36176291500567676,-0.6775515712649729,0,2,0
7595,0.7575757575757576,-0.23076923076923328,0.0,9.164,0.7575757575757575,0.7529349677982069,0.030628522835258028,0,2,2
7596,1.7575757575757573,-1.6153846153846112,1.5,9.346,1.7575757575757576,1.7176560809970567,0.8218425669693815,1,4,4
7597,-0.24242424242424246,0.38461538461538336,0.0,6.361,-0.24242424242424254,-0.25086735000593324,0.4502292328044419,2,2,6
