id,carat,depth,table,x,y,z,price,cut_oe,color_oe,clarity_oe
5660,-0.014925373134328374,-0.3571428571428575,-0.3333333333333333,-0.015544041450777327,0.005181347150258957,-0.026315789473684424,7.409,3.0,6.0,3.0
5662,0.28358208955223874,-0.5000000000000026,1.0,0.27461139896373016,0.29015544041450764,0.2631578947368419,7.552,4.0,5.0,0.0
5665,1.0447761194029852,-1.85714285714286,1.0,0.9430051813471496,0.896373056994819,0.7982456140350873,9.144,4.0,3.0,0.0
5667,-0.34328358208955234,-0.7857142857142875,1.0,-0.4663212435233161,-0.46632124352331633,-0.5263157894736842,6.084,3.0,1.0,4.0
5668,1.492537313432836,-0.8571428571428601,0.3333333333333333,1.1865284974093255,1.139896373056995,1.1315789473684206,9.378,1.0,6.0,0.0
5669,0.7910447761194032,0.285714285714285,0.3333333333333333,0.6839378238341963,0.6632124352331609,0.7280701754385961,8.92,4.0,3.0,4.0
5670,-0.2985074626865672,-0.8571428571428601,0.3333333333333333,-0.3678756476683941,-0.40414507772020747,-0.44736842105263175,6.968,1.0,1.0,5.0
5671,-0.1791044776119404,0.714285714285715,0.6666666666666666,-0.24870466321243537,-0.24352331606217606,-0.21052631578947384,6.578,1.0,2.0,4.0
5672,-0.1791044776119404,-0.21428571428571247,0.3333333333333333,-0.21243523316062177,-0.2383419689119171,-0.24561403508771948,6.902,1.0,4.0,3.0
5675,-0.16417910447761203,0.8571428571428601,1.0,-0.23316062176165805,-0.2383419689119171,-0.19298245614035103,6.65,4.0,6.0,2.0
5676,-0.2388059701492538,0.6428571428571425,0.0,-0.32642487046632157,-0.31606217616580334,-0.2982456140350879,6.94,1.0,1.0,3.0
5678,-0.22388059701492544,-2.0,1.6666666666666667,-0.23834196891191747,-0.2642487046632124,-0.37719298245614047,7.018,4.0,0.0,3.0
5679,-0.34328358208955234,0.21428571428571247,-0.3333333333333333,-0.4663212435233161,-0.4870466321243526,-0.48245614035087736,6.654,1.0,5.0,3.0
5682,-0.34328358208955234,-1.2142857142857175,1.3333333333333333,-0.46113989637305713,-0.4611398963730569,-0.543859649122807,6.159,3.0,6.0,7.0
5684,0.8507462686567167,-1.285714285714285,0.6666666666666666,0.7927461139896367,0.751295336787565,0.6929824561403505,8.797,4.0,3.0,0.0
5685,-0.32835820895522394,1.142857142857145,-0.6666666666666666,-0.46113989637305713,-0.4870466321243526,-0.4298245614035089,6.548,4.0,5.0,2.0
5686,-0.22388059701492544,-0.14285714285714504,0.0,-0.3108808290155442,-0.2694300518134713,-0.3070175438596492,7.09,4.0,3.0,2.0
5689,0.7014925373134329,0.7857142857142875,0.3333333333333333,0.6424870466321237,0.595854922279793,0.7105263157894737,8.694,1.0,6.0,7.0
5693,0.7164179104477613,-0.07142857142857252,0.3333333333333333,0.6269430051813469,0.6476683937823835,0.6578947368421052,8.445,4.0,4.0,5.0
5694,2.2388059701492535,0.5000000000000026,-0.6666666666666666,1.4922279792746105,1.50259067357513,1.6140350877192975,9.564,4.0,2.0,2.0
5695,-0.2985074626865672,1.3571428571428574,0.0,-0.4300518134715025,-0.42487046632124376,-0.36842105263157926,6.198,3.0,1.0,2.0
5701,0.5820895522388061,1.3571428571428574,0.3333333333333333,0.4870466321243519,0.5077720207253889,0.6228070175438596,8.353,4.0,2.0,4.0
5704,-0.3134328358208956,-0.9285714285714275,0.3333333333333333,-0.40414507772020725,-0.4300518134715027,-0.48245614035087736,6.838,4.0,4.0,5.0
5705,-0.1940298507462687,0.5000000000000026,-0.3333333333333333,-0.2746113989637306,-0.2590673575129534,-0.24561403508771948,6.925,2.0,6.0,3.0
5708,0.34328358208955223,-1.7857142857142876,1.0,0.4248704663212431,0.39896373056994805,0.29824561403508754,7.593,4.0,3.0,3.0
5710,-0.2388059701492538,0.42857142857143005,-0.6666666666666666,-0.2901554404145079,-0.2694300518134713,-0.2631578947368423,6.715,4.0,6.0,0.0
5714,0.373134328358209,0.0,0.3333333333333333,0.35751295336787525,0.36269430051813484,0.3771929824561401,8.275,4.0,1.0,3.0
5715,0.2686567164179104,-2.0,0.3333333333333333,0.34196891191709794,0.31606217616580334,0.19298245614035064,7.758,1.0,1.0,2.0
5718,-0.3134328358208956,0.14285714285714504,0.6666666666666666,-0.42487046632124353,-0.45077720207253896,-0.44736842105263175,6.719,4.0,6.0,5.0
5719,-0.3134328358208956,0.8571428571428601,0.0,-0.41968911917098456,-0.44559585492228004,-0.40350877192982487,6.51,4.0,5.0,3.0
5721,-0.029850746268656747,-0.7857142857142875,0.3333333333333333,-0.015544041450777327,-0.015544041450777334,-0.061403508771930064,7.567,4.0,3.0,2.0
5722,0.05970149253731333,0.07142857142857252,-0.3333333333333333,0.05699481865284943,0.06735751295336782,0.07017543859649089,7.504,4.0,4.0,3.0
5723,-0.3582089552238807,-2.142857142857145,0.6666666666666666,-0.4559585492227982,-0.45595854922279794,-0.5877192982456143,6.498,4.0,3.0,5.0
5724,-0.28358208955223885,-0.07142857142857252,-0.3333333333333333,-0.37305699481865306,-0.3678756476683938,-0.38596491228070207,6.423,1.0,5.0,3.0
5727,-0.16417910447761203,-0.21428571428571247,0.0,-0.1968911917098449,-0.20207253886010348,-0.21929824561403508,7.072,2.0,1.0,0.0
5728,-0.26865671641791056,0.714285714285715,-0.3333333333333333,-0.3678756476683941,-0.3886010362694301,-0.3508771929824564,6.892,4.0,4.0,4.0
5732,0.7611940298507464,-1.6428571428571426,1.6666666666666667,0.7253886010362689,0.7409326424870466,0.6315789473684208,8.46,4.0,6.0,4.0
5733,1.4626865671641793,0.42857142857143005,0.0,1.1139896373056988,1.0829015544041452,1.1842105263157894,9.712,4.0,2.0,0.0
5734,1.5223880597014927,1.142857142857145,0.0,1.1243523316062172,1.1036269430051815,1.2631578947368418,9.389,1.0,5.0,2.0
5736,0.7014925373134329,-0.07142857142857252,1.0,0.6528497409326421,0.6217616580310883,0.6578947368421052,8.685,3.0,2.0,3.0
5737,-0.26865671641791056,-0.285714285714285,0.0,-0.35751295336787575,-0.34196891191709855,-0.37719298245614047,6.951,3.0,2.0,2.0
5738,-0.34328358208955234,0.42857142857143005,0.0,-0.47150259067357503,-0.47150259067357525,-0.46491228070175455,6.196,1.0,6.0,4.0
5739,0.8059701492537314,0.57142857142857,0.3333333333333333,0.6994818652849737,0.6683937823834198,0.7631578947368417,8.788,4.0,4.0,6.0
5741,2.194029850746269,-2.142857142857145,0.6666666666666666,1.5595854922279786,1.5699481865284972,1.4122807017543857,9.632,2.0,5.0,3.0
5742,-0.3134328358208956,0.714285714285715,0.6666666666666666,-0.41450777202072564,-0.4404145077720206,-0.40350877192982487,6.417,4.0,2.0,3.0
5743,-0.3134328358208956,1.42857142857143,0.3333333333333333,-0.4352331606217619,-0.47150259067357525,-0.3947368421052633,6.382,1.0,2.0,3.0
5744,-0.3134328358208956,-0.07142857142857252,0.6666666666666666,-0.44041450777202085,-0.4300518134715027,-0.45614035087719296,6.378,4.0,0.0,0.0
5745,-0.04477611940298512,0.07142857142857252,0.0,-0.07253886010362721,-0.07253886010362678,-0.07017543859649128,7.282,1.0,4.0,2.0
5746,0.8955223880597014,-1.2142857142857175,1.3333333333333333,0.8238341968911914,0.7823834196891192,0.7368421052631573,9.437,1.0,2.0,2.0
5748,-0.3134328358208956,0.9285714285714275,-0.6666666666666666,-0.44041450777202085,-0.43523316062176165,-0.40350877192982487,6.469,2.0,1.0,4.0
5749,0.7611940298507464,-2.142857142857145,2.0,0.7461139896373052,0.7202072538860103,0.5877192982456139,8.447,1.0,2.0,5.0
5750,-0.3880597014925374,0.7857142857142875,0.0,-0.5699481865284975,-0.5699481865284973,-0.5526315789473687,6.433,1.0,4.0,4.0
5752,-0.34328358208955234,0.07142857142857252,1.0,-0.46113989637305713,-0.4974093264248705,-0.49122807017543857,6.227,3.0,4.0,2.0
5753,1.3880597014925373,0.3571428571428575,-0.3333333333333333,1.0829015544041447,1.0259067357512957,1.1315789473684206,9.069,4.0,2.0,2.0
5754,0.34328358208955223,0.14285714285714504,0.3333333333333333,0.336787564766839,0.3108808290155439,0.350877192982456,7.942,1.0,6.0,0.0
5755,-0.1791044776119404,0.07142857142857252,1.0,-0.24352331606217642,-0.2383419689119171,-0.24561403508771948,6.29,4.0,3.0,0.0
5756,-0.28358208955223885,1.2142857142857175,-0.3333333333333333,-0.3989637305699483,-0.3937823834196891,-0.3421052631578948,6.39,3.0,1.0,2.0
5757,-0.34328358208955234,-0.7857142857142875,1.0,-0.4663212435233161,-0.46632124352331633,-0.5263157894736842,6.565,2.0,3.0,5.0
5758,-0.014925373134328374,1.571428571428575,0.0,-0.04145077720207256,-0.06735751295336782,0.043859649122806856,7.114,4.0,6.0,0.0
5762,1.4626865671641793,-0.714285714285715,0.0,1.1502590673575124,1.1243523316062178,1.1228070175438594,9.636,1.0,5.0,3.0
5763,-0.25373134328358216,-0.285714285714285,0.0,-0.32642487046632157,-0.32124352331606226,-0.3508771929824564,6.999,4.0,3.0,4.0
5764,0.0,-0.07142857142857252,-0.2666666666666657,-0.015544041450777327,-0.015544041450777334,-0.01754385964912282,7.105,4.0,3.0,4.0
5766,0.0,-0.7857142857142875,0.3333333333333333,0.025906735751295238,0.031088082901554206,-0.01754385964912282,7.611,4.0,4.0,0.0
5768,-0.14925373134328365,0.42857142857143005,0.0,-0.1968911917098449,-0.21243523316062188,-0.18421052631578982,6.823,4.0,6.0,5.0
5771,-0.34328358208955234,0.3571428571428575,0.0,-0.4870466321243524,-0.4818652849740932,-0.48245614035087736,6.221,4.0,1.0,0.0
5772,-0.14925373134328365,0.42857142857143005,0.3333333333333333,-0.20725388601036282,-0.20207253886010348,-0.18421052631578982,6.659,3.0,6.0,3.0
5773,-0.34328358208955234,-0.07142857142857252,0.3333333333333333,-0.47668393782383445,-0.4818652849740932,-0.5000000000000002,6.301,4.0,6.0,3.0
5775,-0.32835820895522394,0.57142857142857,0.0,-0.46113989637305713,-0.45595854922279794,-0.44736842105263175,6.649,3.0,3.0,3.0
5777,0.746268656716418,0.14285714285714504,2.3333333333333335,0.6373056994818649,0.6528497409326425,0.6842105263157893,8.319,3.0,6.0,2.0
5778,-0.3134328358208956,0.07142857142857252,0.0,-0.41968911917098456,-0.41968911917098434,-0.4298245614035089,6.562,1.0,5.0,4.0
5781,0.05970149253731333,-0.8571428571428601,0.3333333333333333,0.08808290155440408,0.04663212435233154,0.01754385964912282,7.455,4.0,3.0,3.0
5782,0.253731343283582,-0.3571428571428575,0.3333333333333333,0.26424870466321226,0.2642487046632124,0.2543859649122803,7.949,4.0,6.0,5.0
5783,0.8208955223880599,-0.21428571428571247,1.3333333333333333,0.7150259067357511,0.7150259067357514,0.7280701754385961,8.947,4.0,6.0,3.0
5784,-0.1791044776119404,0.285714285714285,0.0,-0.23316062176165805,-0.2590673575129534,-0.23684210526315788,6.967,4.0,5.0,4.0
5786,-0.04477611940298512,0.285714285714285,0.0,-0.07772020725388618,-0.06217616580310887,-0.05263157894736846,7.277,3.0,6.0,3.0
5787,0.8656716417910449,-0.14285714285714504,0.0,0.7512953367875642,0.7720207253886012,0.7894736842105261,8.721,4.0,6.0,5.0
5788,0.04477611940298512,-0.57142857142857,0.0,0.05699481865284943,0.06217616580310887,0.026315789473684036,7.359,4.0,3.0,5.0
5789,-0.1791044776119404,0.3571428571428575,1.0,-0.23316062176165805,-0.23316062176165817,-0.21929824561403508,6.526,4.0,6.0,3.0
5790,-0.20895522388059706,-1.142857142857145,1.0,-0.2590673575129533,-0.2590673575129534,-0.3333333333333336,6.999,4.0,5.0,3.0
5794,-0.16417910447761203,0.21428571428571247,1.0,-0.20725388601036282,-0.2279792746113992,-0.21052631578947384,7.006,3.0,6.0,5.0
5795,0.05970149253731333,-0.14285714285714504,0.3333333333333333,0.062176165803108384,0.07253886010362678,0.061403508771929675,7.385,4.0,2.0,2.0
5796,0.253731343283582,-1.0,1.0,0.29533678756476645,0.24352331606217606,0.21052631578947345,7.763,4.0,1.0,2.0
5797,1.746268656716418,0.14285714285714504,0.0,1.290155440414507,1.238341968911917,1.3333333333333333,9.338,4.0,4.0,4.0
5802,1.567164179104478,-0.07142857142857252,0.0,1.191709844559585,1.145077720207254,1.210526315789473,9.282,3.0,3.0,2.0
5804,-0.014925373134328374,0.21428571428571247,-0.6666666666666666,-0.031088082901554653,-0.031088082901554206,-0.01754385964912282,6.856,3.0,5.0,2.0
5810,-0.32835820895522394,0.0,-0.3333333333333333,-0.44041450777202085,-0.4404145077720206,-0.45614035087719296,6.54,1.0,3.0,3.0
5812,0.8507462686567167,0.5000000000000026,1.0,0.6891191709844553,0.746113989637306,0.7894736842105261,9.243,4.0,2.0,0.0
5813,-0.1791044776119404,-0.7857142857142875,0.0,-0.20725388601036282,-0.23316062176165817,-0.2719298245614035,6.981,3.0,3.0,4.0
5815,-0.28358208955223885,0.07142857142857252,0.0,-0.39378238341968935,-0.3834196891191711,-0.40350877192982487,6.125,3.0,1.0,5.0
5816,0.9104477611940298,-0.7857142857142875,1.0,0.813471502590673,0.7927461139896376,0.7719298245614029,8.494,3.0,6.0,3.0
5819,1.0298507462686568,-1.571428571428575,0.6666666666666666,0.901554404145077,0.9015544041450779,0.8070175438596486,9.18,4.0,3.0,4.0
5820,-0.28358208955223885,-1.6428571428571426,1.3333333333333333,-0.3471502590673578,-0.33678756476683963,-0.44736842105263175,6.531,1.0,6.0,4.0
5823,-0.14925373134328365,0.21428571428571247,0.0,-0.18652849740932653,-0.21243523316062188,-0.19298245614035103,6.924,4.0,6.0,4.0
5824,2.194029850746269,0.21428571428571247,0.3333333333333333,1.4870466321243514,1.50259067357513,1.578947368421052,9.802,4.0,3.0,5.0
5828,0.029850746268656747,-0.07142857142857252,0.09999999999999905,0.015544041450776865,0.02072538860103629,0.01754385964912282,7.416,4.0,2.0,3.0
5829,-0.26865671641791056,0.714285714285715,-0.3333333333333333,-0.3678756476683941,-0.3678756476683938,-0.3421052631578948,6.603,4.0,6.0,3.0
5831,-0.029850746268656747,-0.9285714285714275,0.6666666666666666,0.005181347150258956,-0.02590673575129525,-0.07017543859649128,7.614,3.0,1.0,4.0
5832,0.014925373134328374,-0.21428571428571247,0.3333333333333333,0.010362694300517911,0.010362694300517915,0.0,7.582,4.0,4.0,5.0
5836,1.1641791044776122,0.714285714285715,-0.3333333333333333,0.9430051813471496,0.8911917098445596,1.0175438596491224,8.609,4.0,3.0,3.0
5838,-0.34328358208955234,-1.2142857142857175,1.3333333333333333,-0.4352331606217619,-0.4870466321243526,-0.543859649122807,6.683,4.0,1.0,3.0
5839,-0.029850746268656747,-0.5000000000000026,0.3333333333333333,-0.04145077720207256,-0.03626943005181362,-0.07017543859649128,7.398,4.0,6.0,3.0
5841,0.1343283582089552,-0.9285714285714275,1.3333333333333333,0.1813471502590671,0.13989637305699462,0.10526315789473653,7.518,1.0,6.0,4.0
5843,-0.32835820895522394,-0.07142857142857252,0.3333333333333333,-0.4559585492227982,-0.41450777202072536,-0.45614035087719296,6.299,4.0,2.0,2.0
5844,-0.2985074626865672,0.5000000000000026,0.0,-0.41450777202072564,-0.41450777202072536,-0.40350877192982487,6.697,2.0,4.0,4.0
5845,0.7164179104477613,-0.8571428571428601,2.6666666666666665,0.6580310880829011,0.6632124352331609,0.6228070175438596,8.425,1.0,3.0,3.0
5846,0.5671641791044777,-0.3571428571428575,0.6666666666666666,0.5181347150259066,0.5388601036269431,0.5263157894736838,8.327,4.0,4.0,3.0
5848,0.9104477611940298,-1.6428571428571426,2.3333333333333335,0.8031088082901551,0.8341968911917101,0.7192982456140349,8.524,4.0,5.0,3.0
5853,-0.14925373134328365,-0.57142857142857,0.3333333333333333,-0.16580310880829024,-0.19170984455958556,-0.21929824561403508,7.029,4.0,3.0,6.0
5854,0.2686567164179104,-1.5000000000000024,1.6666666666666667,0.29533678756476645,0.3316062176165802,0.21929824561403508,8.15,4.0,6.0,4.0
5861,-0.16417910447761203,-2.714285714285715,1.2666666666666657,-0.14507772020725396,-0.150259067357513,-0.3157894736842108,6.981,4.0,6.0,3.0
5863,-0.43283582089552247,-0.42857142857143005,0.0,-0.6321243523316064,-0.6269430051813473,-0.6754385964912281,6.623,4.0,2.0,3.0
5865,-0.34328358208955234,-0.57142857142857,0.6666666666666666,-0.46113989637305713,-0.4611398963730569,-0.5087719298245614,6.671,4.0,6.0,5.0
5867,0.014925373134328374,0.6428571428571425,-0.3333333333333333,-0.02072538860103628,-0.010362694300517915,0.026315789473684036,7.065,4.0,3.0,0.0
5869,-0.2985074626865672,0.42857142857143005,-0.6666666666666666,-0.40414507772020725,-0.40414507772020747,-0.3947368421052633,6.733,3.0,4.0,7.0
5870,-0.04477611940298512,0.21428571428571247,0.0,-0.04145077720207256,-0.07253886010362678,-0.043859649122807244,7.678,1.0,4.0,3.0
5871,-0.04477611940298512,0.07142857142857252,0.3333333333333333,-0.07253886010362721,-0.06217616580310887,-0.061403508771930064,7.362,4.0,5.0,2.0
5872,0.08955223880597007,0.42857142857143005,-0.3333333333333333,0.062176165803108384,0.0777202072538862,0.10526315789473653,7.558,4.0,5.0,5.0
5874,0.253731343283582,0.42857142857143005,-1.0,0.24870466321243492,0.2590673575129534,0.29824561403508754,7.971,4.0,2.0,2.0
5876,-0.20895522388059706,-0.07142857142857252,-0.3333333333333333,-0.24352331606217642,-0.2279792746113992,-0.24561403508771948,6.599,4.0,5.0,3.0
5877,0.4179104477611941,0.14285714285714504,0.3333333333333333,0.3834196891191705,0.39896373056994805,0.4210526315789473,8.231,4.0,3.0,3.0
5880,0.7164179104477613,-0.42857142857143005,1.0,0.6787564766839375,0.694300518134715,0.6842105263157893,8.831,4.0,4.0,2.0
5881,-0.32835820895522394,0.42857142857143005,-0.3333333333333333,-0.46113989637305713,-0.46632124352331633,-0.45614035087719296,6.887,1.0,6.0,5.0
5883,0.0746268656716417,-0.07142857142857252,0.3333333333333333,0.09326424870466303,0.04663212435233154,0.07017543859649089,7.634,4.0,3.0,3.0
5886,-0.16417910447761203,0.07142857142857252,-0.3333333333333333,-0.18652849740932653,-0.2279792746113992,-0.21052631578947384,7.119,4.0,3.0,4.0
5888,-0.32835820895522394,0.0,0.0,-0.44041450777202085,-0.4404145077720206,-0.45614035087719296,6.229,4.0,5.0,3.0
5889,-0.34328358208955234,0.8571428571428601,-0.6666666666666666,-0.4922279792746113,-0.49222797927461154,-0.46491228070175455,6.082,3.0,4.0,7.0
5891,-0.3134328358208956,0.0,-0.3333333333333333,-0.41450777202072564,-0.41450777202072536,-0.4298245614035089,6.822,4.0,2.0,2.0
5893,2.223880597014926,-0.14285714285714504,1.3333333333333333,1.5181347150259061,1.4818652849740932,1.5526315789473684,9.68,4.0,2.0,4.0
5894,0.014925373134328374,0.21428571428571247,-0.3333333333333333,0.020725388601035823,0.0,0.026315789473684036,7.755,4.0,1.0,6.0
5897,0.8955223880597014,0.5000000000000026,-0.3333333333333333,0.7357512953367873,0.746113989637306,0.8157894736842106,8.21,4.0,3.0,4.0
5898,-0.3582089552238807,0.285714285714285,0.3333333333333333,-0.5077720207253886,-0.4974093264248705,-0.5087719298245614,6.703,1.0,5.0,2.0
5900,0.2686567164179104,-0.42857142857143005,0.0,0.29533678756476645,0.300518134715026,0.28070175438596473,7.619,3.0,4.0,7.0
5902,-0.3582089552238807,1.142857142857145,0.3333333333333333,-0.523316062176166,-0.49222797927461154,-0.46491228070175455,6.498,4.0,2.0,5.0
5903,1.0447761194029852,-0.3571428571428575,0.3333333333333333,0.8808290155440408,0.8549222797927464,0.8771929824561399,9.24,4.0,5.0,2.0
5904,1.5223880597014927,0.07142857142857252,-0.3333333333333333,1.1502590673575124,1.1554404145077724,1.210526315789473,9.541,4.0,6.0,2.0
5906,0.7761194029850748,-1.0,0.3333333333333333,0.7202072538860099,0.694300518134715,0.6578947368421052,8.68,4.0,3.0,7.0
5907,0.7014925373134329,-0.714285714285715,0.0,0.6787564766839375,0.6424870466321245,0.6315789473684208,8.753,1.0,1.0,4.0
5908,0.05970149253731333,-0.9285714285714275,1.0,0.0777202072538857,0.08808290155440412,0.026315789473684036,7.404,4.0,1.0,3.0
5909,0.0746268656716417,0.42857142857143005,0.0,0.051813471502590476,0.056994818652849916,0.08771929824561371,7.836,3.0,6.0,3.0
5910,1.0447761194029852,-0.14285714285714504,0.3333333333333333,0.8808290155440408,0.8341968911917101,0.8859649122807018,9.069,4.0,6.0,2.0
5911,0.8656716417910449,0.07142857142857252,0.0,0.7305699481865279,0.7357512953367876,0.7719298245614029,8.977,1.0,1.0,7.0
5915,-0.1791044776119404,0.285714285714285,-0.3333333333333333,-0.2279792746113991,-0.2642487046632124,-0.23684210526315788,7.083,4.0,2.0,3.0
5916,0.7164179104477613,0.7857142857142875,-0.3333333333333333,0.6113989637305696,0.6165803108808293,0.7017543859649117,8.542,3.0,6.0,0.0
5919,0.253731343283582,-0.3571428571428575,0.0,0.26424870466321226,0.2746113989637307,0.2631578947368419,8.162,1.0,1.0,4.0
5921,-0.3134328358208956,1.2142857142857175,-0.3333333333333333,-0.4352331606217619,-0.45595854922279794,-0.3947368421052633,6.719,3.0,5.0,3.0
5924,-0.32835820895522394,0.07142857142857252,-0.3333333333333333,-0.44041450777202085,-0.4300518134715027,-0.44736842105263175,6.114,4.0,3.0,5.0
5925,-0.373134328358209,-0.7857142857142875,1.0,-0.5181347150259066,-0.5181347150259068,-0.5789473684210527,6.465,1.0,6.0,5.0
5926,-0.22388059701492544,-0.6428571428571425,0.3333333333333333,-0.2590673575129533,-0.28497409326424866,-0.324561403508772,7.018,1.0,3.0,0.0
5929,0.5522388059701493,-0.57142857142857,1.0,0.5181347150259066,0.5233160621761658,0.4999999999999998,8.219,1.0,4.0,0.0
5930,-0.32835820895522394,-0.14285714285714504,-0.3333333333333333,-0.4559585492227982,-0.44559585492228004,-0.47368421052631576,6.382,4.0,5.0,2.0
5934,-0.1940298507462687,0.14285714285714504,-0.3333333333333333,-0.2538860103626943,-0.2538860103626944,-0.2543859649122807,7.054,2.0,4.0,3.0
5936,-0.34328358208955234,0.57142857142857,-0.6666666666666666,-0.47668393782383445,-0.4611398963730569,-0.45614035087719296,6.196,4.0,6.0,4.0
5938,0.11940298507462682,0.21428571428571247,0.3333333333333333,0.10362694300518095,0.11398963730569937,0.13157894736842096,7.733,1.0,3.0,3.0
5941,0.7761194029850748,-1.42857142857143,1.6666666666666667,0.7564766839378235,0.7150259067357514,0.6491228070175435,9.071,2.0,2.0,2.0
5942,0.8358208955223883,0.6428571428571425,0.0,0.6943005181347147,0.7046632124352334,0.7807017543859649,8.612,3.0,4.0,2.0
5943,0.7164179104477613,-0.3571428571428575,0.3333333333333333,0.6683937823834191,0.6269430051813473,0.6491228070175435,9.07,4.0,5.0,5.0
5944,-0.34328358208955234,-0.42857142857143005,0.3333333333333333,-0.47150259067357503,-0.46632124352331633,-0.5087719298245614,6.667,4.0,5.0,7.0
5946,0.014925373134328374,0.6428571428571425,0.0,-0.005181347150259415,-0.02590673575129525,0.026315789473684036,7.401,3.0,0.0,2.0
5949,0.3283582089552239,-0.21428571428571247,-0.3333333333333333,0.33160621761658005,0.3471502590673575,0.3421052631578944,7.995,2.0,4.0,3.0
5950,0.0746268656716417,1.142857142857145,0.0,0.0673575129533678,0.03626943005181362,0.13157894736842096,7.403,1.0,2.0,4.0
5951,-0.014925373134328374,0.3571428571428575,-0.3333333333333333,-0.02072538860103628,-0.056994818652849916,-0.01754385964912282,7.504,4.0,4.0,3.0
5952,-0.2985074626865672,-0.285714285714285,0.0,-0.40414507772020725,-0.39896373056994805,-0.4298245614035089,6.795,4.0,2.0,3.0
5955,0.7164179104477613,1.0,0.3333333333333333,0.6217616580310875,0.5906735751295336,0.7105263157894737,8.728,4.0,2.0,3.0
5956,-0.4477611940298509,0.0,0.6666666666666666,-0.6735751295336787,-0.6580310880829017,-0.6929824561403508,6.415,4.0,6.0,5.0
5959,-0.1940298507462687,0.57142857142857,-0.6666666666666666,-0.2538860103626943,-0.24870466321243548,-0.22807017543859667,6.642,1.0,5.0,2.0
5960,0.14925373134328357,-1.85714285714286,1.0,0.2124352331606213,0.1813471502590672,0.0789473684210525,7.064,3.0,1.0,6.0
5962,-0.34328358208955234,1.3571428571428574,0.3333333333333333,-0.47668393782383445,-0.5077720207253889,-0.43859649122807015,6.292,2.0,3.0,3.0
5963,0.8059701492537314,0.42857142857143005,0.0,0.6735751295336785,0.6891191709844561,0.7456140350877193,8.612,4.0,5.0,0.0
5965,1.447761194029851,-0.8571428571428601,0.6666666666666666,1.1606217616580303,1.1088082901554404,1.105263157894737,9.581,4.0,6.0,3.0
5966,0.2686567164179104,0.07142857142857252,0.6666666666666666,0.2849740932642485,0.24352331606217606,0.28070175438596473,8.155,1.0,4.0,3.0
5967,-0.4477611940298509,-1.6428571428571426,1.6666666666666667,-0.6373056994818653,-0.6269430051813473,-0.7368421052631581,5.964,1.0,2.0,3.0
5968,-0.04477611940298512,0.42857142857143005,0.6666666666666666,-0.08290155440414512,-0.0777202072538862,-0.05263157894736846,7.634,4.0,3.0,4.0
5969,-0.32835820895522394,0.3571428571428575,0.0,-0.4352331606217619,-0.46632124352331633,-0.44736842105263175,6.687,4.0,3.0,6.0
5970,-0.34328358208955234,0.714285714285715,-0.3333333333333333,-0.47668393782383445,-0.49222797927461154,-0.46491228070175455,6.815,4.0,3.0,2.0
5973,0.7164179104477613,0.8571428571428601,0.0,0.5854922279792744,0.6269430051813473,0.7017543859649117,8.752,3.0,6.0,2.0
5975,1.0447761194029852,-0.07142857142857252,-0.3333333333333333,0.8601036269430046,0.8704663212435233,0.894736842105263,9.343,4.0,1.0,4.0
5976,0.5671641791044777,0.07142857142857252,0.0,0.5233160621761656,0.5025906735751294,0.5438596491228067,8.29,4.0,3.0,0.0
5977,1.8358208955223883,-0.285714285714285,1.0,1.3367875647668386,1.3730569948186533,1.3859649122807012,9.792,2.0,3.0,3.0
5978,1.447761194029851,-1.571428571428575,1.3333333333333333,1.1243523316062172,1.1658031088082903,1.0526315789473681,9.413,2.0,5.0,3.0
5979,0.11940298507462682,0.42857142857143005,-0.3333333333333333,0.10362694300518095,0.10880829015544041,0.14035087719298217,7.512,4.0,5.0,3.0
5980,2.328358208955224,0.714285714285715,0.3333333333333333,1.5440414507772018,1.497409326424871,1.657894736842105,9.316,3.0,3.0,3.0
5981,0.4179104477611941,0.0,0.3333333333333333,0.4041450777202068,0.41968911917098434,0.4298245614035085,8.138,4.0,6.0,2.0
5984,0.7313432835820897,0.7857142857142875,0.0,0.6321243523316059,0.6062176165803109,0.7105263157894737,9.053,4.0,3.0,5.0
5985,-0.14925373134328365,0.285714285714285,-0.6666666666666666,-0.20725388601036282,-0.19689119170984454,-0.19298245614035103,7.47,3.0,3.0,7.0
5987,-0.1940298507462687,0.0,-0.3333333333333333,-0.2279792746113991,-0.24870466321243548,-0.24561403508771948,6.962,4.0,6.0,2.0
5988,1.4626865671641793,0.21428571428571247,0.0,1.1554404145077715,1.0725388601036272,1.1842105263157894,9.465,2.0,1.0,4.0
5993,-0.04477611940298512,0.3571428571428575,0.0,-0.07253886010362721,-0.06217616580310887,-0.043859649122807244,7.516,4.0,4.0,0.0
5994,-0.029850746268656747,0.8571428571428601,-1.0,-0.07253886010362721,-0.06735751295336782,-0.01754385964912282,7.071,2.0,4.0,2.0
5995,-0.04477611940298512,-0.8571428571428601,0.6666666666666666,-0.04663212435233198,-0.03626943005181362,-0.09649122807017571,7.521,4.0,6.0,5.0
5996,1.0895522388059702,-0.21428571428571247,1.0,0.9326424870466318,0.8549222797927464,0.9122807017543855,8.756,1.0,3.0,5.0
5997,0.7910447761194032,-1.2142857142857175,0.6666666666666666,0.7305699481865279,0.751295336787565,0.6754385964912281,8.827,4.0,6.0,4.0
